"ID","trial_index","response","time_elapsed","condition","FastorSlow","measure","response_reverse"
"pz4btzh08e",20,NA,NA,"moral",NA,NA,NA
"pz4btzh08e",21,"5",218441,"moral","s","certainty","5"
"pz4btzh08e",22,"2",226901,"moral","s","impulsivity","2"
"pz4btzh08e",23,"2",233573,"moral","s","impulsivity","6"
"pz4btzh08e",24,"""Justin""",240687,"moral","attention","attention","""Justin"""
"pz4btzh08e",25,"""""",242208,"moral","feedback","feedback",""""""
"qbf12z04u8",4,"6",115347,"immoral","f","quickness","6"
"qbf12z04u8",5,"1",128161,"immoral","f","character","1"
"qbf12z04u8",6,"2",137229,"immoral","f","character","2"
"qbf12z04u8",7,"5",146829,"immoral","f","character","5"
"qbf12z04u8",8,"1",156146,"immoral","f","certainty","1"
"qbf12z04u8",9,"6",160546,"immoral","f","certainty","2"
"qbf12z04u8",10,"6",167345,"immoral","f","certainty","2"
"qbf12z04u8",11,NA,NA,"immoral",NA,NA,NA
"qbf12z04u8",12,"6",178578,"immoral","f","impulsivity","6"
"qbf12z04u8",13,"1",187578,"immoral","f","impulsivity","7"
"qbf12z04u8",14,"1",197095,"immoral","s","quickness","1"
"qbf12z04u8",15,"2",204512,"immoral","s","character","2"
"qbf12z04u8",16,"2",209162,"immoral","s","character","2"
"qbf12z04u8",17,"6",217427,"immoral","s","character","6"
"qbf12z04u8",18,"5",223194,"immoral","s","certainty","5"
"qbf12z04u8",19,"3",226726,"immoral","s","certainty","5"
"qbf12z04u8",20,"2",229994,"immoral","s","certainty","6"
"qbf12z04u8",21,"5",235659,"immoral","s","certainty","5"
"qbf12z04u8",22,"3",238559,"immoral","s","impulsivity","3"
"qbf12z04u8",23,"1",241809,"immoral","s","impulsivity","7"
"qbf12z04u8",24,"""Justin""",246112,"immoral","attention","attention","""Justin"""
"qbf12z04u8",25,"""""",249894,"immoral","feedback","feedback",""""""
"qn2uoxugwm",4,"6",245123,"immoral","f","quickness","6"
"qn2uoxugwm",5,"2",276510,"immoral","f","character","2"
"qn2uoxugwm",6,"1",287056,"immoral","f","character","1"
"qn2uoxugwm",7,"6",297298,"immoral","f","character","6"
"qn2uoxugwm",8,NA,NA,"immoral",NA,NA,NA
"qn2uoxugwm",9,"6",318040,"immoral","f","certainty","2"
"qn2uoxugwm",10,"6",329710,"immoral","f","certainty","2"
"qn2uoxugwm",11,NA,NA,"immoral",NA,NA,NA
"qn2uoxugwm",12,"6",341949,"immoral","f","impulsivity","6"
"qn2uoxugwm",13,NA,NA,"immoral",NA,NA,NA
"qn2uoxugwm",14,"1",358868,"immoral","s","quickness","1"
"qn2uoxugwm",15,"4",364310,"immoral","s","character","4"
"qn2uoxugwm",16,"4",368927,"immoral","s","character","4"
"qn2uoxugwm",17,"6",373105,"immoral","s","character","6"
"qn2uoxugwm",18,"6",380181,"immoral","s","certainty","6"
"qn2uoxugwm",19,"1",387780,"immoral","s","certainty","7"
"qn2uoxugwm",20,NA,NA,"immoral",NA,NA,NA
"qn2uoxugwm",21,"6",403823,"immoral","s","certainty","6"
"qn2uoxugwm",22,"1",410517,"immoral","s","impulsivity","1"
"qn2uoxugwm",23,NA,NA,"immoral",NA,NA,NA
"qn2uoxugwm",24,"""Nate""",422144,"immoral","attention","attention","""Nate"""
"qn2uoxugwm",25,"""""",427252,"immoral","feedback","feedback",""""""
"qn8d5l7vrl",4,"4",73889,"immoral","f","quickness","4"
"qn8d5l7vrl",5,"4",93940,"immoral","f","character","4"
"qn8d5l7vrl",6,"4",105497,"immoral","f","character","4"
"qn8d5l7vrl",7,"3",118938,"immoral","f","character","3"
"qn8d5l7vrl",8,"4",123113,"immoral","f","certainty","4"
"qn8d5l7vrl",9,"4",125846,"immoral","f","certainty","4"
"qn8d5l7vrl",10,"2",129495,"immoral","f","certainty","6"
"qn8d5l7vrl",11,"3",131293,"immoral","f","certainty","3"
"qn8d5l7vrl",12,"3",132939,"immoral","f","impulsivity","3"
"qn8d5l7vrl",13,"4",141428,"immoral","f","impulsivity","4"
"qn8d5l7vrl",14,"5",143723,"immoral","s","quickness","5"
"qn8d5l7vrl",15,"2",151013,"immoral","s","character","2"
"qn8d5l7vrl",16,"4",180359,"immoral","s","character","4"
"qn8d5l7vrl",17,"2",184437,"immoral","s","character","2"
"qn8d5l7vrl",18,"5",187980,"immoral","s","certainty","5"
"qn8d5l7vrl",19,"5",190205,"immoral","s","certainty","3"
"qn8d5l7vrl",20,"3",191885,"immoral","s","certainty","5"
"qn8d5l7vrl",21,"4",194230,"immoral","s","certainty","4"
"qn8d5l7vrl",22,"4",196412,"immoral","s","impulsivity","4"
"qn8d5l7vrl",23,"2",263100,"immoral","s","impulsivity","6"
"qn8d5l7vrl",24,"""Justin""",275976,"immoral","attention","attention","""Justin"""
"qn8d5l7vrl",25,"""""",279698,"immoral","feedback","feedback",""""""
"qw1l8sfguz",4,"6",85940,"immoral","f","quickness","6"
"qw1l8sfguz",5,"1",101185,"immoral","f","character","1"
"qw1l8sfguz",6,"2",110051,"immoral","f","character","2"
"qw1l8sfguz",7,"1",120487,"immoral","f","character","1"
"qw1l8sfguz",8,NA,NA,"immoral",NA,NA,NA
"qw1l8sfguz",9,"6",138856,"immoral","f","certainty","2"
"qw1l8sfguz",10,"6",146909,"immoral","f","certainty","2"
"qw1l8sfguz",11,NA,NA,"immoral",NA,NA,NA
"qw1l8sfguz",12,"6",160148,"immoral","f","impulsivity","6"
"qw1l8sfguz",13,"5",167813,"immoral","f","impulsivity","3"
"qw1l8sfguz",14,"1",177969,"immoral","s","quickness","1"
"qw1l8sfguz",15,"3",184347,"immoral","s","character","3"
"qw1l8sfguz",16,"3",189685,"immoral","s","character","3"
"qw1l8sfguz",17,"3",195885,"immoral","s","character","3"
"qw1l8sfguz",18,"6",201794,"immoral","s","certainty","6"
"qw1l8sfguz",19,"3",207815,"immoral","s","certainty","5"
"qw1l8sfguz",20,"2",212730,"immoral","s","certainty","6"
"qw1l8sfguz",21,"5",218752,"immoral","s","certainty","5"
"qw1l8sfguz",22,"2",226899,"immoral","s","impulsivity","2"
"qw1l8sfguz",23,"3",235602,"immoral","s","impulsivity","5"
"qw1l8sfguz",24,"""Nate""",243243,"immoral","attention","attention","""Nate"""
"qw1l8sfguz",25,"""N/A""",253772,"immoral","feedback","feedback","""N/A"""
"r86fhva4tj",4,"6",123417,"immoral","f","quickness","6"
"r86fhva4tj",5,NA,NA,"immoral",NA,NA,NA
"r86fhva4tj",6,"1",176087,"immoral","f","character","1"
"r86fhva4tj",7,"3",186326,"immoral","f","character","3"
"r86fhva4tj",8,NA,NA,"immoral",NA,NA,NA
"r86fhva4tj",9,"6",202981,"immoral","f","certainty","2"
"r86fhva4tj",10,"6",212912,"immoral","f","certainty","2"
"r86fhva4tj",11,NA,NA,"immoral",NA,NA,NA
"r86fhva4tj",12,"6",227153,"immoral","f","impulsivity","6"
"r86fhva4tj",13,NA,NA,"immoral",NA,NA,NA
"r86fhva4tj",14,"1",476580,"immoral","s","quickness","1"
"r86fhva4tj",15,"3",488379,"immoral","s","character","3"
"r86fhva4tj",16,"3",494056,"immoral","s","character","3"
"r86fhva4tj",17,"4",503385,"immoral","s","character","4"
"r86fhva4tj",18,"3",511410,"immoral","s","certainty","3"
"r86fhva4tj",19,"2",517639,"immoral","s","certainty","6"
"r86fhva4tj",20,"1",522433,"immoral","s","certainty","7"
"r86fhva4tj",21,"5",531370,"immoral","s","certainty","5"
"r86fhva4tj",22,"5",537739,"immoral","s","impulsivity","5"
"r86fhva4tj",23,"1",544188,"immoral","s","impulsivity","7"
"r86fhva4tj",24,"""nate""",565617,"immoral","attention","attention","""nate"""
"r86fhva4tj",25,"""""",566900,"immoral","feedback","feedback",""""""
"r8crlgwraz",4,"6",588350,"immoral","f","quickness","6"
"r8crlgwraz",5,"1",611358,"immoral","f","character","1"
"r8crlgwraz",6,"2",618030,"immoral","f","character","2"
"r8crlgwraz",7,"4",627238,"immoral","f","character","4"
"r8crlgwraz",8,NA,NA,"immoral",NA,NA,NA
"r8crlgwraz",9,"6",638189,"immoral","f","certainty","2"
"r8crlgwraz",10,"6",642445,"immoral","f","certainty","2"
"r8crlgwraz",11,"1",646941,"immoral","f","certainty","1"
"r8crlgwraz",12,"6",652335,"immoral","f","impulsivity","6"
"r8crlgwraz",13,NA,NA,"immoral",NA,NA,NA
"r8crlgwraz",14,NA,NA,"immoral",NA,NA,NA
"r8crlgwraz",15,"3",668359,"immoral","s","character","3"
"r8crlgwraz",16,"3",672406,"immoral","s","character","3"
"r8crlgwraz",17,"6",676103,"immoral","s","character","6"
"r8crlgwraz",18,"6",682617,"immoral","s","certainty","6"
"r8crlgwraz",19,NA,NA,"immoral",NA,NA,NA
"r8crlgwraz",20,NA,NA,"immoral",NA,NA,NA
"r8crlgwraz",21,"6",693807,"immoral","s","certainty","6"
"r8crlgwraz",22,"2",698591,"immoral","s","impulsivity","2"
"r8crlgwraz",23,NA,NA,"immoral",NA,NA,NA
"r8crlgwraz",24,"""Nate""",711328,"immoral","attention","attention","""Nate"""
"r8crlgwraz",25,"""""",713376,"immoral","feedback","feedback",""""""
"rgbpga1mhu",4,"6",30041,"immoral","f","quickness","6"
"rgbpga1mhu",5,"2",47721,"immoral","f","character","2"
"rgbpga1mhu",6,"2",56639,"immoral","f","character","2"
"rgbpga1mhu",7,"4",63958,"immoral","f","character","4"
"rgbpga1mhu",8,NA,NA,"immoral",NA,NA,NA
"rgbpga1mhu",9,"6",75987,"immoral","f","certainty","2"
"rgbpga1mhu",10,"6",80244,"immoral","f","certainty","2"
"rgbpga1mhu",11,NA,NA,"immoral",NA,NA,NA
"rgbpga1mhu",12,"5",91402,"immoral","f","impulsivity","5"
"rgbpga1mhu",13,NA,NA,"immoral",NA,NA,NA
"rgbpga1mhu",14,NA,NA,"immoral",NA,NA,NA
"rgbpga1mhu",15,"4",113643,"immoral","s","character","4"
"rgbpga1mhu",16,"4",120823,"immoral","s","character","4"
"rgbpga1mhu",17,"5",125307,"immoral","s","character","5"
"rgbpga1mhu",18,"5",129373,"immoral","s","certainty","5"
"rgbpga1mhu",19,"2",133816,"immoral","s","certainty","6"
"rgbpga1mhu",20,"5",140166,"immoral","s","certainty","3"
"rgbpga1mhu",21,"5",145780,"immoral","s","certainty","5"
"rgbpga1mhu",22,"3",150614,"immoral","s","impulsivity","3"
"rgbpga1mhu",23,"3",153610,"immoral","s","impulsivity","5"
"rgbpga1mhu",24,"""Nate""",197569,"immoral","attention","attention","""Nate"""
"rgbpga1mhu",25,"""""",201045,"immoral","feedback","feedback",""""""
"rlz7817bya",4,"6",20518,"immoral","f","quickness","6"
"rlz7817bya",5,"6",27492,"immoral","f","character","6"
"rlz7817bya",6,"6",35560,"immoral","f","character","6"
"rlz7817bya",7,"6",48077,"immoral","f","character","6"
"rlz7817bya",8,"6",148762,"immoral","f","certainty","6"
"rlz7817bya",9,"6",156912,"immoral","f","certainty","2"
"rlz7817bya",10,NA,NA,"immoral",NA,NA,NA
"rlz7817bya",11,"6",177286,"immoral","f","certainty","6"
"rlz7817bya",12,"6",182612,"immoral","f","impulsivity","6"
"rlz7817bya",13,NA,NA,"immoral",NA,NA,NA
"rlz7817bya",14,NA,NA,"immoral",NA,NA,NA
"rlz7817bya",15,"3",224647,"immoral","s","character","3"
"rlz7817bya",16,"3",229660,"immoral","s","character","3"
"rlz7817bya",17,"6",241358,"immoral","s","character","6"
"rlz7817bya",18,"6",252508,"immoral","s","certainty","6"
"rlz7817bya",19,"4",262884,"immoral","s","certainty","4"
"rlz7817bya",20,NA,NA,"immoral",NA,NA,NA
"rlz7817bya",21,"6",276104,"immoral","s","certainty","6"
"rlz7817bya",22,"6",286020,"immoral","s","impulsivity","6"
"rlz7817bya",23,"6",296362,"immoral","s","impulsivity","2"
"rlz7817bya",24,"""Nate""",302047,"immoral","attention","attention","""Nate"""
"rlz7817bya",25,"""""",303128,"immoral","feedback","feedback",""""""
"rtm5bzkpyk",4,"5",239165,"immoral","f","quickness","5"
"rtm5bzkpyk",5,"3",401108,"immoral","f","character","3"
"rtm5bzkpyk",6,"1",420968,"immoral","f","character","1"
"rtm5bzkpyk",7,"2",452435,"immoral","f","character","2"
"rtm5bzkpyk",8,"2",458312,"immoral","f","certainty","2"
"rtm5bzkpyk",9,"5",483174,"immoral","f","certainty","3"
"rtm5bzkpyk",10,"5",500730,"immoral","f","certainty","3"
"rtm5bzkpyk",11,"1",522975,"immoral","f","certainty","1"
"rtm5bzkpyk",12,"5",541873,"immoral","f","impulsivity","5"
"rtm5bzkpyk",13,"3",599156,"immoral","f","impulsivity","5"
"rtm5bzkpyk",14,"1",643599,"immoral","s","quickness","1"
"rtm5bzkpyk",15,"3",659548,"immoral","s","character","3"
"rtm5bzkpyk",16,"3",736535,"immoral","s","character","3"
"rtm5bzkpyk",17,"3",757678,"immoral","s","character","3"
"rtm5bzkpyk",18,"5",779241,"immoral","s","certainty","5"
"rtm5bzkpyk",19,"2",795508,"immoral","s","certainty","6"
"rtm5bzkpyk",20,"5",816010,"immoral","s","certainty","3"
"rtm5bzkpyk",21,"5",835056,"immoral","s","certainty","5"
"rtm5bzkpyk",22,"2",849740,"immoral","s","impulsivity","2"
"rtm5bzkpyk",23,"1",867906,"immoral","s","impulsivity","7"
"rtm5bzkpyk",24,"""Nate""",890670,"immoral","attention","attention","""Nate"""
"rtm5bzkpyk",25,"""none""",898886,"immoral","feedback","feedback","""none"""
"s7zlzeyu9p",4,"5",331785,"immoral","f","quickness","5"
"s7zlzeyu9p",5,"2",364382,"immoral","f","character","2"
"s7zlzeyu9p",6,"2",385073,"immoral","f","character","2"
"s7zlzeyu9p",7,"2",400490,"immoral","f","character","2"
"s7zlzeyu9p",8,"3",420066,"immoral","f","certainty","3"
"s7zlzeyu9p",9,"2",438909,"immoral","f","certainty","6"
"s7zlzeyu9p",10,"5",458349,"immoral","f","certainty","3"
"s7zlzeyu9p",11,"4",472020,"immoral","f","certainty","4"
"s7zlzeyu9p",12,"4",492954,"immoral","f","impulsivity","4"
"s7zlzeyu9p",13,"1",509859,"immoral","f","impulsivity","7"
"s7zlzeyu9p",14,"1",533804,"immoral","s","quickness","1"
"s7zlzeyu9p",15,"3",550110,"immoral","s","character","3"
"s7zlzeyu9p",16,"4",562042,"immoral","s","character","4"
"s7zlzeyu9p",17,"4",569638,"immoral","s","character","4"
"s7zlzeyu9p",18,"4",580466,"immoral","s","certainty","4"
"s7zlzeyu9p",19,"2",591860,"immoral","s","certainty","6"
"s7zlzeyu9p",20,"5",603688,"immoral","s","certainty","3"
"s7zlzeyu9p",21,"3",613397,"immoral","s","certainty","3"
"s7zlzeyu9p",22,"4",623434,"immoral","s","impulsivity","4"
"s7zlzeyu9p",23,"2",636240,"immoral","s","impulsivity","6"
"s7zlzeyu9p",24,"""Nate""",661401,"immoral","attention","attention","""Nate"""
"s7zlzeyu9p",25,"""I have no feedback""",686791,"immoral","feedback","feedback","""I have no feedback"""
"s9xa906uq9",4,"5",338389,"moral","f","quickness","5"
"s9xa906uq9",5,"6",408241,"moral","f","character","6"
"s9xa906uq9",6,"6",429585,"moral","f","character","6"
"s9xa906uq9",7,"6",438561,"moral","f","character","6"
"s9xa906uq9",8,NA,NA,"moral",NA,NA,NA
"s9xa906uq9",9,"5",572369,"moral","f","certainty","3"
"s9xa906uq9",10,"5",578593,"moral","f","certainty","3"
"s9xa906uq9",11,"3",589801,"moral","f","certainty","3"
"s9xa906uq9",12,"6",597320,"moral","f","impulsivity","6"
"s9xa906uq9",13,NA,NA,"moral",NA,NA,NA
"s9xa906uq9",14,NA,NA,"moral",NA,NA,NA
"s9xa906uq9",15,"3",715096,"moral","s","character","3"
"s9xa906uq9",16,"5",781609,"moral","s","character","5"
"s9xa906uq9",17,"5",790961,"moral","s","character","5"
"s9xa906uq9",18,"5",804665,"moral","s","certainty","5"
"s9xa906uq9",19,NA,NA,"moral",NA,NA,NA
"s9xa906uq9",20,NA,NA,"moral",NA,NA,NA
"s9xa906uq9",21,"6",832881,"moral","s","certainty","6"
"s9xa906uq9",22,"3",841921,"moral","s","impulsivity","3"
"s9xa906uq9",23,"4",848249,"moral","s","impulsivity","4"
"s9xa906uq9",24,"""Justin""",860497,"moral","attention","attention","""Justin"""
"s9xa906uq9",25,"""""",865873,"moral","feedback","feedback",""""""
"sphyjfra4o",4,"4",66061,"moral","f","quickness","4"
"sphyjfra4o",5,"5",75492,"moral","f","character","5"
"sphyjfra4o",6,"5",81015,"moral","f","character","5"
"sphyjfra4o",7,"5",88840,"moral","f","character","5"
"sphyjfra4o",8,"5",98843,"moral","f","certainty","5"
"sphyjfra4o",9,"4",103848,"moral","f","certainty","4"
"sphyjfra4o",10,"4",107525,"moral","f","certainty","4"
"sphyjfra4o",11,"4",111206,"moral","f","certainty","4"
"sphyjfra4o",12,"4",114886,"moral","f","impulsivity","4"
"sphyjfra4o",13,"4",118246,"moral","f","impulsivity","4"
"sphyjfra4o",14,"4",124542,"moral","s","quickness","4"
"sphyjfra4o",15,"4",127824,"moral","s","character","4"
"sphyjfra4o",16,"4",131678,"moral","s","character","4"
"sphyjfra4o",17,"4",136668,"moral","s","character","4"
"sphyjfra4o",18,"4",141487,"moral","s","certainty","4"
"sphyjfra4o",19,"4",146825,"moral","s","certainty","4"
"sphyjfra4o",20,"3",157916,"moral","s","certainty","5"
"sphyjfra4o",21,"2",165331,"moral","s","certainty","2"
"sphyjfra4o",22,"5",171858,"moral","s","impulsivity","5"
"sphyjfra4o",23,"1",181319,"moral","s","impulsivity","7"
"sphyjfra4o",24,"""Nate""",191732,"moral","attention","attention","""Nate"""
"sphyjfra4o",25,"""None""",202397,"moral","feedback","feedback","""None"""
"sqeaha79o6",4,"6",45594,"immoral","f","quickness","6"
"sqeaha79o6",5,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",6,"1",62600,"immoral","f","character","1"
"sqeaha79o6",7,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",8,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",9,"6",77167,"immoral","f","certainty","2"
"sqeaha79o6",10,"6",80602,"immoral","f","certainty","2"
"sqeaha79o6",11,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",12,"3",90127,"immoral","f","impulsivity","3"
"sqeaha79o6",13,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",14,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",15,"3",102969,"immoral","s","character","3"
"sqeaha79o6",16,"3",106642,"immoral","s","character","3"
"sqeaha79o6",17,"4",113182,"immoral","s","character","4"
"sqeaha79o6",18,"5",117939,"immoral","s","certainty","5"
"sqeaha79o6",19,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",20,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",21,"5",130387,"immoral","s","certainty","5"
"sqeaha79o6",22,"3",133254,"immoral","s","impulsivity","3"
"sqeaha79o6",23,NA,NA,"immoral",NA,NA,NA
"sqeaha79o6",24,"""Nate""",143199,"immoral","attention","attention","""Nate"""
"sqeaha79o6",25,"""N/A""",147924,"immoral","feedback","feedback","""N/A"""
"tllh8kyjvd",4,"4",33444,"immoral","f","quickness","4"
"tllh8kyjvd",5,"3",40409,"immoral","f","character","3"
"tllh8kyjvd",6,"3",53983,"immoral","f","character","3"
"tllh8kyjvd",7,"4",65814,"immoral","f","character","4"
"tllh8kyjvd",8,"3",76442,"immoral","f","certainty","3"
"tllh8kyjvd",9,"4",94023,"immoral","f","certainty","4"
"tllh8kyjvd",10,"2",157350,"immoral","f","certainty","6"
"tllh8kyjvd",11,"3",168268,"immoral","f","certainty","3"
"tllh8kyjvd",12,"4",182077,"immoral","f","impulsivity","4"
"tllh8kyjvd",13,"3",219840,"immoral","f","impulsivity","5"
"tllh8kyjvd",14,"4",235729,"immoral","s","quickness","4"
"tllh8kyjvd",15,"4",315850,"immoral","s","character","4"
"tllh8kyjvd",16,"3",334045,"immoral","s","character","3"
"tllh8kyjvd",17,"4",361849,"immoral","s","character","4"
"tllh8kyjvd",18,"4",386667,"immoral","s","certainty","4"
"tllh8kyjvd",19,"4",399513,"immoral","s","certainty","4"
"tllh8kyjvd",20,"4",418383,"immoral","s","certainty","4"
"tllh8kyjvd",21,"4",428694,"immoral","s","certainty","4"
"tllh8kyjvd",22,"3",434073,"immoral","s","impulsivity","3"
"tllh8kyjvd",23,"2",448986,"immoral","s","impulsivity","6"
"tllh8kyjvd",24,"""Nate""",466525,"immoral","attention","attention","""Nate"""
"tllh8kyjvd",25,"""""",470873,"immoral","feedback","feedback",""""""
"u0deu8qy5w",4,"6",184684,"moral","f","quickness","6"
"u0deu8qy5w",5,"6",200383,"moral","f","character","6"
"u0deu8qy5w",6,"6",209411,"moral","f","character","6"
"u0deu8qy5w",7,"6",223647,"moral","f","character","6"
"u0deu8qy5w",8,"6",233716,"moral","f","certainty","6"
"u0deu8qy5w",9,"6",248546,"moral","f","certainty","2"
"u0deu8qy5w",10,"6",258979,"moral","f","certainty","2"
"u0deu8qy5w",11,"5",270614,"moral","f","certainty","5"
"u0deu8qy5w",12,"6",278697,"moral","f","impulsivity","6"
"u0deu8qy5w",13,NA,NA,"moral",NA,NA,NA
"u0deu8qy5w",14,"1",303505,"moral","s","quickness","1"
"u0deu8qy5w",15,"4",313674,"moral","s","character","4"
"u0deu8qy5w",16,"3",325238,"moral","s","character","3"
"u0deu8qy5w",17,"3",334412,"moral","s","character","3"
"u0deu8qy5w",18,"5",347358,"moral","s","certainty","5"
"u0deu8qy5w",19,"3",372402,"moral","s","certainty","5"
"u0deu8qy5w",20,"3",381205,"moral","s","certainty","5"
"u0deu8qy5w",21,"5",407333,"moral","s","certainty","5"
"u0deu8qy5w",22,"6",423079,"moral","s","impulsivity","6"
"u0deu8qy5w",23,"5",428716,"moral","s","impulsivity","3"
"u0deu8qy5w",24,"""Justine""",453111,"moral","attention","attention","""Justine"""
"u0deu8qy5w",25,"""""",458634,"moral","feedback","feedback",""""""
"u7qckrxrhq",4,"5",170498,"moral","f","quickness","5"
"u7qckrxrhq",5,"6",187842,"moral","f","character","6"
"u7qckrxrhq",6,"5",196544,"moral","f","character","5"
"u7qckrxrhq",7,"5",215663,"moral","f","character","5"
"u7qckrxrhq",8,"5",250022,"moral","f","certainty","5"
"u7qckrxrhq",9,"5",271995,"moral","f","certainty","3"
"u7qckrxrhq",10,"6",322842,"moral","f","certainty","2"
"u7qckrxrhq",11,NA,NA,"moral",NA,NA,NA
"u7qckrxrhq",12,"4",426448,"moral","f","impulsivity","4"
"u7qckrxrhq",13,NA,NA,"moral",NA,NA,NA
"u7qckrxrhq",14,"3",558307,"moral","s","quickness","3"
"u7qckrxrhq",15,"3",577222,"moral","s","character","3"
"u7qckrxrhq",16,"3",615408,"moral","s","character","3"
"u7qckrxrhq",17,"3",626682,"moral","s","character","3"
"u7qckrxrhq",18,"4",659904,"moral","s","certainty","4"
"u7qckrxrhq",19,"2",675759,"moral","s","certainty","6"
"u7qckrxrhq",20,"1",683494,"moral","s","certainty","7"
"u7qckrxrhq",21,"2",691027,"moral","s","certainty","2"
"u7qckrxrhq",22,"2",699452,"moral","s","impulsivity","2"
"u7qckrxrhq",23,"2",709902,"moral","s","impulsivity","6"
"u7qckrxrhq",24,"""justin""",741798,"moral","attention","attention","""justin"""
"u7qckrxrhq",25,"""none""",751775,"moral","feedback","feedback","""none"""
"ubaje9t0j4",4,"6",163422,"moral","f","quickness","6"
"ubaje9t0j4",5,"5",174962,"moral","f","character","5"
"ubaje9t0j4",6,"5",189843,"moral","f","character","5"
"ubaje9t0j4",7,"5",206902,"moral","f","character","5"
"ubaje9t0j4",8,NA,NA,"moral",NA,NA,NA
"ubaje9t0j4",9,"5",240110,"moral","f","certainty","3"
"ubaje9t0j4",10,"6",245939,"moral","f","certainty","2"
"ubaje9t0j4",11,"1",258006,"moral","f","certainty","1"
"ubaje9t0j4",12,"4",271288,"moral","f","impulsivity","4"
"ubaje9t0j4",13,"2",286530,"moral","f","impulsivity","6"
"ubaje9t0j4",14,NA,NA,"moral",NA,NA,NA
"ubaje9t0j4",15,"4",312629,"moral","s","character","4"
"ubaje9t0j4",16,"5",321597,"moral","s","character","5"
"ubaje9t0j4",17,"5",330670,"moral","s","character","5"
"ubaje9t0j4",18,"5",348570,"moral","s","certainty","5"
"ubaje9t0j4",19,"3",359203,"moral","s","certainty","5"
"ubaje9t0j4",20,"2",367078,"moral","s","certainty","6"
"ubaje9t0j4",21,"4",375814,"moral","s","certainty","4"
"ubaje9t0j4",22,"4",388368,"moral","s","impulsivity","4"
"ubaje9t0j4",23,NA,NA,"moral",NA,NA,NA
"ubaje9t0j4",24,"""Nate""",404491,"moral","attention","attention","""Nate"""
"ubaje9t0j4",25,"""Careful deliberation could extend beyond consideration of whether to keep the money or not. It could involve deliberating the best course of action on where or to whom to return the money to. """,681946,"moral","feedback","feedback","""Careful deliberation could extend beyond consideration of whether to keep the money or not. It could involve deliberating the best course of action on where or to whom to return the money to. """
"uc1ftty5gt",4,"6",113020,"immoral","f","quickness","6"
"uc1ftty5gt",5,"1",163892,"immoral","f","character","1"
"uc1ftty5gt",6,"3",172741,"immoral","f","character","3"
"uc1ftty5gt",7,"3",187338,"immoral","f","character","3"
"uc1ftty5gt",8,NA,NA,"immoral",NA,NA,NA
"uc1ftty5gt",9,"6",438556,"immoral","f","certainty","2"
"uc1ftty5gt",10,"6",444738,"immoral","f","certainty","2"
"uc1ftty5gt",11,NA,NA,"immoral",NA,NA,NA
"uc1ftty5gt",12,"6",462871,"immoral","f","impulsivity","6"
"uc1ftty5gt",13,NA,NA,"immoral",NA,NA,NA
"uc1ftty5gt",14,NA,NA,"immoral",NA,NA,NA
"uc1ftty5gt",15,"3",491883,"immoral","s","character","3"
"uc1ftty5gt",16,"3",505177,"immoral","s","character","3"
"uc1ftty5gt",17,"5",523140,"immoral","s","character","5"
"uc1ftty5gt",18,"6",530374,"immoral","s","certainty","6"
"uc1ftty5gt",19,NA,NA,"immoral",NA,NA,NA
"uc1ftty5gt",20,NA,NA,"immoral",NA,NA,NA
"uc1ftty5gt",21,"6",551205,"immoral","s","certainty","6"
"uc1ftty5gt",22,NA,NA,"immoral",NA,NA,NA
"uc1ftty5gt",23,NA,NA,"immoral",NA,NA,NA
"uc1ftty5gt",24,"""Nate""",596868,"immoral","attention","attention","""Nate"""
"uc1ftty5gt",25,"""None.""",606660,"immoral","feedback","feedback","""None."""
"vjgxjuouj6",4,"6",1054560,"moral","f","quickness","6"
"vjgxjuouj6",5,"6",1066944,"moral","f","character","6"
"vjgxjuouj6",6,"6",1075007,"moral","f","character","6"
"vjgxjuouj6",7,"6",1098261,"moral","f","character","6"
"vjgxjuouj6",8,NA,NA,"moral",NA,NA,NA
"vjgxjuouj6",9,"6",1117307,"moral","f","certainty","2"
"vjgxjuouj6",10,"6",1127552,"moral","f","certainty","2"
"vjgxjuouj6",11,NA,NA,"moral",NA,NA,NA
"vjgxjuouj6",12,"6",1147026,"moral","f","impulsivity","6"
"vjgxjuouj6",13,NA,NA,"moral",NA,NA,NA
"vjgxjuouj6",14,"2",1168327,"moral","s","quickness","2"
"vjgxjuouj6",15,"3",1178385,"moral","s","character","3"
"vjgxjuouj6",16,"4",1193539,"moral","s","character","4"
"vjgxjuouj6",17,"3",1202163,"moral","s","character","3"
"vjgxjuouj6",18,"6",1210631,"moral","s","certainty","6"
"vjgxjuouj6",19,"2",1277111,"moral","s","certainty","6"
"vjgxjuouj6",20,"2",1285182,"moral","s","certainty","6"
"vjgxjuouj6",21,"4",1291603,"moral","s","certainty","4"
"vjgxjuouj6",22,"2",1299841,"moral","s","impulsivity","2"
"vjgxjuouj6",23,NA,NA,"moral",NA,NA,NA
